model,month,count,baseline_avg6,signal
VELOSTER N,2023-09,0,0.5,False
VELOSTER N,2023-10,0,0.16666666666666666,False
VELOSTER N,2023-11,0,0.16666666666666666,False
VELOSTER N,2023-12,0,0.16666666666666666,False
VELOSTER N,2024-01,0,0.0,False
VELOSTER N,2024-02,0,0.0,False
VELOSTER N,2024-03,0,0.0,False
VELOSTER N,2024-04,2,0.0,False
VELOSTER N,2024-05,0,0.3333333333333333,False
VELOSTER N,2024-06,0,0.3333333333333333,False
VELOSTER N,2024-07,0,0.3333333333333333,False
VELOSTER N,2024-08,0,0.3333333333333333,False
VELOSTER N,2024-09,0,0.3333333333333333,False
VELOSTER N,2024-10,4,0.3333333333333333,False
VELOSTER N,2024-11,0,0.6666666666666666,False
VELOSTER N,2024-12,0,0.6666666666666666,False
VELOSTER N,2025-01,0,0.6666666666666666,False
VELOSTER N,2025-02,0,0.6666666666666666,False
VELOSTER N,2025-03,0,0.6666666666666666,False
VELOSTER N,2025-04,0,0.6666666666666666,False
VELOSTER N,2025-05,1,0.0,False
VELOSTER N,2025-06,0,0.16666666666666666,False
VELOSTER N,2025-07,2,0.16666666666666666,False
VELOSTER N,2025-08,0,0.5,False
VELOSTER N,2025-09,2,0.5,False
VELOSTER N,2025-10,3,0.8333333333333334,False
VELOSTER N,2025-11,4,1.3333333333333333,False
VELOSTER N,2025-12,0,1.8333333333333333,False
VELOSTER N,2026-01,0,1.8333333333333333,False
VELOSTER N,2026-02,1,1.5,False
VELOSTER N,2026-03,0,1.6666666666666667,False
VELOSTER N,2026-04,0,1.3333333333333333,False
VELOSTER N,2026-05,2,0.8333333333333334,False
VELOSTER N,2026-06,2,0.5,False
VENUE,2022-07,1,0.8333333333333334,False
VENUE,2022-08,3,1.0,False
VENUE,2022-09,0,1.0,False
VENUE,2022-10,0,1.0,False
VENUE,2022-11,0,0.6666666666666666,False
VENUE,2022-12,0,0.6666666666666666,False
VENUE,2023-01,2,0.6666666666666666,False
VENUE,2023-02,4,0.8333333333333334,False
VENUE,2023-03,3,1.0,False
VENUE,2023-04,2,1.5,False
VENUE,2023-05,2,1.8333333333333333,False
VENUE,2023-06,4,2.1666666666666665,False
VENUE,2023-07,1,2.8333333333333335,False
VENUE,2023-08,4,2.6666666666666665,False
VENUE,2023-09,3,2.6666666666666665,False
VENUE,2023-10,0,2.6666666666666665,False
VENUE,2023-11,1,2.3333333333333335,False
VENUE,2023-12,6,2.1666666666666665,False
VENUE,2024-01,2,2.5,False
VENUE,2024-02,1,2.6666666666666665,False
VENUE,2024-03,0,2.1666666666666665,False
VENUE,2024-04,0,1.6666666666666667,False
VENUE,2024-05,0,1.6666666666666667,False
VENUE,2024-06,2,1.5,False
VENUE,2024-07,0,0.8333333333333334,False
VENUE,2024-08,3,0.5,False
VENUE,2024-09,3,0.8333333333333334,False
VENUE,2024-10,0,1.3333333333333333,False
VENUE,2024-11,2,1.3333333333333333,False
VENUE,2024-12,6,1.6666666666666667,False
VENUE,2025-01,4,2.3333333333333335,False
VENUE,2025-02,0,3.0,False
VENUE,2025-03,3,2.5,False
VENUE,2025-04,0,2.5,False
VENUE,2025-05,0,2.5,False
VENUE,2025-06,5,2.1666666666666665,False
VENUE,2025-07,2,2.0,False
VENUE,2025-08,1,1.6666666666666667,False
VENUE,2025-09,0,1.8333333333333333,False
VENUE,2025-10,1,1.3333333333333333,False
VENUE,2025-11,3,1.5,False
VENUE,2025-12,3,2.0,False
VENUE,2026-01,7,1.6666666666666667,False
VENUE,2026-02,4,2.5,False
VENUE,2026-03,1,3.0,False
VENUE,2026-04,1,3.1666666666666665,False
VENUE,2026-05,4,3.1666666666666665,False
VENUE,2026-06,3,3.3333333333333335,False
VERACRUZ,2022-07,0,1.8333333333333333,False
VERACRUZ,2022-08,0,1.1666666666666667,False
VERACRUZ,2022-09,1,1.0,False
VERACRUZ,2022-10,1,0.6666666666666666,False
VERACRUZ,2022-11,1,0.6666666666666666,False
VERACRUZ,2022-12,0,0.8333333333333334,False
VERACRUZ,2023-01,0,0.5,False
VERACRUZ,2023-02,0,0.5,False
VERACRUZ,2023-03,0,0.5,False
VERACRUZ,2023-04,0,0.3333333333333333,False
VERACRUZ,2023-05,1,0.16666666666666666,False
VERACRUZ,2023-06,0,0.16666666666666666,False
VERACRUZ,2023-07,2,0.16666666666666666,False
VERACRUZ,2023-08,3,0.5,False
VERACRUZ,2023-09,2,1.0,False
VERACRUZ,2023-10,0,1.3333333333333333,False
VERACRUZ,2023-11,1,1.3333333333333333,False
VERACRUZ,2023-12,2,1.3333333333333333,False
VERACRUZ,2024-01,0,1.6666666666666667,False
VERACRUZ,2024-02,2,1.3333333333333333,False
VERACRUZ,2024-03,5,1.1666666666666667,False
VERACRUZ,2024-04,0,1.6666666666666667,False
VERACRUZ,2024-05,2,1.6666666666666667,False
VERACRUZ,2024-06,0,1.8333333333333333,False
VERACRUZ,2024-07,1,1.5,False
VERACRUZ,2024-08,1,1.6666666666666667,False
VERACRUZ,2024-09,0,1.5,False
VERACRUZ,2024-10,0,0.6666666666666666,False
VERACRUZ,2024-11,0,0.6666666666666666,False
VERACRUZ,2024-12,0,0.3333333333333333,False
VERACRUZ,2025-01,0,0.3333333333333333,False
VERACRUZ,2025-02,0,0.16666666666666666,False
VERACRUZ,2025-03,1,0.0,False
VERACRUZ,2025-04,0,0.16666666666666666,False
VERACRUZ,2025-05,0,0.16666666666666666,False
VERACRUZ,2025-06,0,0.16666666666666666,False
VERACRUZ,2025-07,0,0.16666666666666666,False
VERACRUZ,2025-08,3,0.16666666666666666,False
VERACRUZ,2025-09,0,0.6666666666666666,False
VERACRUZ,2025-10,0,0.5,False
VERACRUZ,2025-11,1,0.5,False
VERACRUZ,2025-12,0,0.6666666666666666,False
VERACRUZ,2026-01,0,0.6666666666666666,False
VERACRUZ,2026-02,0,0.6666666666666666,False
VERACRUZ,2026-03,2,0.16666666666666666,False
VERACRUZ,2026-04,2,0.5,False
VERACRUZ,2026-05,0,0.8333333333333334,False
VERACRUZ,2026-06,1,0.6666666666666666,False
XG 350,2022-07,0,0.16666666666666666,False
XG 350,2022-08,0,0.0,False
XG 350,2022-09,0,0.0,False
XG 350,2022-10,0,0.0,False
XG 350,2022-11,0,0.0,False
XG 350,2022-12,0,0.0,False
XG 350,2023-01,0,0.0,False
XG 350,2023-02,1,0.0,False
XG 350,2023-03,0,0.16666666666666666,False
XG 350,2023-04,0,0.16666666666666666,False
XG 350,2023-05,0,0.16666666666666666,False
XG 350,2023-06,0,0.16666666666666666,False
XG 350,2023-07,0,0.16666666666666666,False
XG 350,2023-08,0,0.16666666666666666,False
XG 350,2023-09,0,0.0,False
XG 350,2023-10,0,0.0,False
XG 350,2023-11,0,0.0,False
XG 350,2023-12,0,0.0,False
XG 350,2024-01,0,0.0,False
XG 350,2024-02,0,0.0,False
XG 350,2024-03,0,0.0,False
XG 350,2024-04,0,0.0,False
XG 350,2024-05,0,0.0,False
XG 350,2024-06,0,0.0,False
XG 350,2024-07,0,0.0,False
XG 350,2024-08,0,0.0,False
XG 350,2024-09,0,0.0,False
XG 350,2024-10,0,0.0,False
XG 350,2024-11,0,0.0,False
XG 350,2024-12,0,0.0,False
XG 350,2025-01,0,0.0,False
XG 350,2025-02,0,0.0,False
XG 350,2025-03,0,0.0,False
XG 350,2025-04,0,0.0,False
XG 350,2025-05,0,0.0,False
XG 350,2025-06,0,0.0,False
XG 350,2025-07,0,0.0,False
XG 350,2025-08,0,0.0,False
XG 350,2025-09,0,0.0,False
XG 350,2025-10,0,0.0,False
XG 350,2025-11,0,0.0,False
XG 350,2025-12,0,0.0,False
XG 350,2026-01,0,0.0,False
XG 350,2026-02,0,0.0,False
XG 350,2026-03,0,0.0,False
XG 350,2026-04,0,0.0,False
XG 350,2026-05,0,0.0,False
XG 350,2026-06,0,0.0,False
XG350,2022-07,0,0.0,False
XG350,2022-08,0,0.0,False
XG350,2022-09,0,0.0,False
XG350,2022-10,0,0.0,False
XG350,2022-11,0,0.0,False
XG350,2022-12,0,0.0,False
XG350,2023-01,0,0.0,False
XG350,2023-02,0,0.0,False
XG350,2023-03,0,0.0,False
XG350,2023-04,0,0.0,False
XG350,2023-05,0,0.0,False
XG350,2023-06,0,0.0,False
XG350,2023-07,0,0.0,False
XG350,2023-08,0,0.0,False
XG350,2023-09,0,0.0,False
XG350,2023-10,0,0.0,False
XG350,2023-11,0,0.0,False
XG350,2023-12,0,0.0,False
XG350,2024-01,0,0.0,False
XG350,2024-02,0,0.0,False
XG350,2024-03,0,0.0,False
XG350,2024-04,0,0.0,False
XG350,2024-05,1,0.0,False
XG350,2024-06,0,0.16666666666666666,False
XG350,2024-07,0,0.16666666666666666,False
XG350,2024-08,0,0.16666666666666666,False
XG350,2024-09,0,0.16666666666666666,False
XG350,2024-10,0,0.16666666666666666,False
XG350,2024-11,0,0.16666666666666666,False
XG350,2024-12,0,0.0,False
XG350,2025-01,0,0.0,False
XG350,2025-02,0,0.0,False
XG350,2025-03,0,0.0,False
XG350,2025-04,0,0.0,False
XG350,2025-05,0,0.0,False
XG350,2025-06,0,0.0,False
XG350,2025-07,0,0.0,False
XG350,2025-08,0,0.0,False
XG350,2025-09,0,0.0,False
XG350,2025-10,0,0.0,False
XG350,2025-11,0,0.0,False
XG350,2025-12,0,0.0,False
XG350,2026-01,0,0.0,False
XG350,2026-02,0,0.0,False
XG350,2026-03,0,0.0,False
XG350,2026-04,0,0.0,False
XG350,2026-05,0,0.0,False
XG350,2026-06,0,0.0,False
