제작자,차명,차명_정규화,모델_영문,미국판매여부,생산기간(부터),생산기간(까지),리콜개시일,리콜개시일_dt,리콜대수,리콜대수_n,sw관련,리콜사유
현대자동차,GV70 전기차(JK1 EV),GV70 전기차,GV70,True,2021-06-18,2023-02-13,2023-06-30,2023-06-30,1545,1545,False,"G80(RG3), GV80(JX1), GV70(JK1), GV60(JW1), GV70 전기차(JK1 EV), 일부 차량에서 충돌 사고시 앞좌석 안전띠 조절장치 내부부품(프리텐셔너 가스발생기)의 작동반발력이 증가하여 장치내 일부부품(가스발생기)이 튀어나와 뒷좌석 탑승자에게 상해를 입힐 가능성이 있는 결함"
현대자동차,GV80(JX1),GV80,GV80,True,2019-06-08,2023-02-23,2023-06-30,2023-06-30,74163,74163,False,"G80(RG3), GV80(JX1), GV70(JK1), GV60(JW1), GV70 전기차(JK1 EV), 일부 차량에서 충돌 사고시 앞좌석 안전띠 조절장치 내부부품(프리텐셔너 가스발생기)의 작동반발력이 증가하여 장치내 일부부품(가스발생기)이 튀어나와 뒷좌석 탑승자에게 상해를 입힐 가능성이 있는 결함"
현대자동차,G80(RG3),G80,G80,True,2019-04-10,2023-02-13,2023-06-30,2023-06-30,139682,139682,False,"G80(RG3), GV80(JX1), GV70(JK1), GV60(JW1), GV70 전기차(JK1 EV), 일부 차량에서 충돌 사고시 앞좌석 안전띠 조절장치 내부부품(프리텐셔너 가스발생기)의 작동반발력이 증가하여 장치내 일부부품(가스발생기)이 튀어나와 뒷좌석 탑승자에게 상해를 입힐 가능성이 있는 결함"
현대자동차,i30(FD),i30,I30,False,2010-12-02,2011-01-18,2023-06-30,2023-06-30,13,13,False,i30(FD) 일부 차량에서 운전석 에어백 인플레이터의 과도한 내부 압력 증가로 인해 인플레이터 용기가 파손되어 승객이 상해를 입을 가능성이 있는 결함이 발견됨
현대자동차,팰리세이드 (LX2 PE),팰리세이드,PALISADE,True,2023-04-28,2023-05-16,2023-07-06,2023-07-06,1025,1025,False,"팰리세이드(LX2 PE) 일부 차량에서 브레이크 부스터 제조 공정 중 브레이크 부스터 하우징의 성형 불량으로 인해 하우징 내부 고무패킹이 쉽게 이탈되어 브레이크 부스터내 진공 상태가 유지되지 않아 브레이크가 딱딱해지고, 제동거리 증가로 충돌사고가 발생할 가능성이 있는 결함"
기아,EV9(MV),EV9,EV9,True,2023-05-08,2023-07-28,2023-08-10,2023-08-10,8394,8394,True,후륜 구동모터 제어장치의 초기화 프로그램 설계 오류로 인해 간헐적인 비정상 통신 발생 및 고전압배터리 메인릴레이 차단으로 구동모터의 전원공급이 중단되어 주행 중 가속불가 및 차량이 멈출 가능성
현대자동차,G90(RS4),G90,G90,True,2021-04-19,2023-03-23,2023-08-16,2023-08-16,11148,11148,False,일부 차량에서 충돌 사고시 앞좌석 및 뒷좌석 안전띠 조절장치 내부부품(프리텐셔너 가스발생기)의 작동반발력이 증가하여 장치내 일부부품(가스발생기)이 튀어나와 뒷좌석 탑승자에게 상해를 입힐 가능성이 있는 결함
기아,쏘렌토 하이브리드(MQ4 HEV),쏘렌토 하이브리드,SORENTO,True,2020-02-21,2022-07-04,2023-08-16,2023-08-16,81608,81608,False,충돌 사고시 앞좌석 안전띠 조절장치 내부 부품(프리텐셔너 가스발생기)의 작동반발력이 증가하여 장치내 일부 부품(가스발생기)이 튀어나와 뒷좌석 탑승자에게 상해를 입힐 가능성
기아,쏘렌토(MQ4),쏘렌토,SORENTO,True,2022-04-01,2022-08-31,2023-08-16,2023-08-16,7971,7971,False,멀티펑션스위치 방향지시등 레버 제조불량으로 인해 회로기판 내 방향지시등 작동부 접점 불량 발생으로 방향지시등 작동 시 간헐적으로 미점등 되어 안전에 지장을 줄 가능성
기아,쏘렌토 하이브리드(MQ4 HEV),쏘렌토 하이브리드,SORENTO,True,2022-04-01,2022-08-31,2023-08-16,2023-08-16,20887,20887,False,멀티펑션스위치 방향지시등 레버 제조불량으로 인해 회로기판 내 방향지시등 작동부 접점 불량 발생으로 방향지시등 작동 시 간헐적으로 미점등 되어 안전에 지장을 줄 가능성
현대자동차,엑시언트 수소전기트럭 (QZ FCEV),엑시언트 수소전기트럭,엑시언트 수소전기트럭,False,2020-01-10,2023-03-23,2023-08-17,2023-08-17,18,18,False,엑시언트 수소전기트럭(QZ FCEV) 일부 차량에서 제동용 에어탱크 브레이크 호스 오조립으로 인해 후륜 제동 브레이크 압력이 형성되기 전에 주차(해제) 브레이크 압력이 먼저 형성되어 급경사 주차상태에서 시동직후 출발시 제동력 부족으로 차량 밀림 및 제동거리 증가로 충돌사고 발생 가능성
기아,셀토스(SP2),셀토스,SELTOS,True,2023-06-20,2023-07-19,2023-08-30,2023-08-30,2782,2782,False,파워 테일게이트 지지장치 제조불량(용접불량)으로 파워 테일게이트가 열린 상태에서 지지장치가 이탈될 경우 예상하지 못한 테일게이트 닫힘으로 상해 발생 가능성
현대자동차,투싼(TL),투싼,TUCSON,True,2015-03-06,2018-04-03,2023-08-31,2023-08-31,159212,159212,True,"일부 차량에서 스마트 정션박스의 소프트웨어 오류로 인해 좌측 방향지시등 작동 시 일시적으로 우측 방향지시등이 점멸되어 후행 차량에 혼란을 야기하여 추돌로 인한 사고 발생 가능성이 있는 결함 ※ 스마트정션박스 : 차량의 전원 분배 기능, 조명 제어 및 각종 전자 제어 기능을 탑재한 부품"
현대자동차,유니버스 (PY),유니버스,유니버스,False,2023-02-02,2023-07-05,2023-09-07,2023-09-07,271,271,True,유니버스(PY) 일부 차량에서 리타더 전자제어장치 제조공정 불량으로 제동 토크 설정값 오류로 인해 보조제동장치의 감속능력 안전기준을 만족하지 못하는 결함
기아,그랜버드(GZ),그랜버드,그랜버드,False,2023-03-29,2023-07-14,2023-09-07,2023-09-07,33,33,True,리타더 전자제어장치 제조공정 불량으로 제동 토크 설정값 오류로 인해 보조제동장치의 감속능력 안전기준을 만족하지 못하는 결함
현대자동차,팰리세이드(LX2),팰리세이드,PALISADE,True,2022-10-18,2023-07-08,2023-09-08,2023-09-08,18103,18103,True,"팰리세이드(LX2), 쏘나타(DN8), 코나(OS PE), 코나(SX2) 일부 차량에서 자동변속기의 ISG(Idle Stop & Go)용 전동식오일펌프(EOP) 제어기 제조 공정 불량으로 인해 내부 소자 미세 크랙으로 인한 전기 단락으로 화재 발생 가능성이 있는 결함"
현대자동차,쏘나타(DN8),쏘나타,SONATA,True,2022-10-19,2023-04-20,2023-09-08,2023-09-08,1522,1522,True,"팰리세이드(LX2), 쏘나타(DN8), 코나(OS PE), 코나(SX2) 일부 차량에서 자동변속기의 ISG(Idle Stop & Go)용 전동식오일펌프(EOP) 제어기 제조 공정 불량으로 인해 내부 소자 미세 크랙으로 인한 전기 단락으로 화재 발생 가능성이 있는 결함"
현대자동차,코나(OS PE),코나,KONA,True,2022-11-10,2022-12-09,2023-09-08,2023-09-08,92,92,True,"팰리세이드(LX2), 쏘나타(DN8), 코나(OS PE), 코나(SX2) 일부 차량에서 자동변속기의 ISG(Idle Stop & Go)용 전동식오일펌프(EOP) 제어기 제조 공정 불량으로 인해 내부 소자 미세 크랙으로 인한 전기 단락으로 화재 발생 가능성이 있는 결함"
현대자동차,코나(SX2),코나,KONA,True,2022-10-04,2023-07-27,2023-09-08,2023-09-08,738,738,True,"팰리세이드(LX2), 쏘나타(DN8), 코나(OS PE), 코나(SX2) 일부 차량에서 자동변속기의 ISG(Idle Stop & Go)용 전동식오일펌프(EOP) 제어기 제조 공정 불량으로 인해 내부 소자 미세 크랙으로 인한 전기 단락으로 화재 발생 가능성이 있는 결함"
기아,K5(DL3),K5,K5,True,2022-10-28,2023-06-16,2023-09-08,2023-09-08,4881,4881,False,K5(DL3) 일부 차량에서 자동변속기의 ISG(Idle Stop and Go)용 전동식오일펌프(EOP) 제조 불량으로 인해 내부 단락이 되어 화재 발생 가능성
현대자동차,아반떼 하이브리드 (CN7 HEV),아반떼 하이브리드,ELANTRA,True,2020-08-11,2023-03-28,2023-09-11,2023-09-11,19755,19755,True,현대자동차㈜에서는 아반떼 하이브리드(CN7 HEV) 일부 차량에서 하이브리드 통합 제어기(HPCU)의 구동모터 제어 소프트웨어 오류로 인해 저속 EV모드 주행중 간헐적으로 약한(10~20kph 가량) 가속현상(정상제동 가능)으로 사고발생 가능성이 있는 결함이 확인되어 제작결함시정을 하고자 함
기아,K5(DL3),K5,K5,True,2023-03-08,2023-05-02,2023-09-13,2023-09-13,5,5,False,K5(DL3) 일부 차량에서 자동변속기의 ISG(Idle Stop and Go)용 전동식오일펌프(EOP) 제조 불량으로 인해 내부 단락이 되어 화재 발생 가능성
현대자동차,팰리세이드(LX2),팰리세이드,PALISADE,True,2023-06-22,2023-08-08,2023-09-21,2023-09-21,835,835,True,일부 차량에서 스웨이드 사양 좌석이 적용된 조수석 승객감지센서의 설정 소프트웨어 오류로 탑승여부를 정확하게 감지하지 못하여 충돌 사고시 에어백이 전개되지 않아 승객을 정상적으로 보호하지 못할 가능성이 있는 결함
현대자동차,뉴 카운티(CS) 11인승 리무진,뉴 카운티 11인승 리무진,뉴 카운티 11인승 리무진,False,2014-04-26,2023-07-12,2023-09-27,2023-09-27,90,90,False,"뉴-카운티(CS)11인승 리무진 차량의 제조불량으로 접이식 좌석에 안전띠가 조립되지 않아 충돌 시 승객을 안전하게 보호하지 못할 가능성이 있으며, '자동차 및 자동차부품의 성능과 기준에 관한 규칙 제27조(좌석안전띠장치등) 2항' 안전기준에 적합하지 않은 사항이 확인됨"
기아,쏘울EV,쏘울EV,SOUL,True,2014-04-16,2018-09-07,2023-10-04,2023-10-04,4765,4765,True,고전압배터리 내부 비정상적인 석출물 과다 발생하여 양극과 음극 단락(합선) 발생 가능성
기아,EV9(MV),EV9,EV9,True,2023-08-11,2023-08-12,2023-10-05,2023-10-05,3,3,True,후륜 구동모터 제어장치의 초기화 소프트웨어 설계 오류로 인해 통신불량 발생 시 구동모터의 전원공급이 중단되어 주행 중 차량이 멈출 가능성
기아,모하비(HM),모하비,MOHAVE,False,2007-11-16,2013-05-24,2023-11-01,2023-11-01,26408,26408,False,헤드라이닝 고정 브래킷 접착제 도포 불균일로 인해 커튼 에어백 전개시 브래킷이 이탈되어 탑승자에게 상해를 입힐 가능성
현대자동차,파비스(QV),파비스,파비스,False,2022-02-22,2023-04-01,2023-11-07,2023-11-07,8156,8156,False,"파비스, 마이티, 카운티 일부 차량(유로6 D 상용 디젤 엔진 적용)에서 알터네이터(발전기) 레귤레이터(전압 조정기)의 회로(PCB) 기판 제조불량으로 오사양 부품이 적용되어 알터네이터 고장(코일 단선) 시 경고등이 점등 되지 않아 운전자 인지가 늦어져 주행 중 시동꺼짐으로 사고 발생 가능성이 있는 결함"
현대자동차,마이티(QT),마이티,마이티,False,2022-02-17,2023-04-14,2023-11-07,2023-11-07,7327,7327,False,"파비스, 마이티, 카운티 일부 차량(유로6 D 상용 디젤 엔진 적용)에서 알터네이터(발전기) 레귤레이터(전압 조정기)의 회로(PCB) 기판 제조불량으로 오사양 부품이 적용되어 알터네이터 고장(코일 단선) 시 경고등이 점등 되지 않아 운전자 인지가 늦어져 주행 중 시동꺼짐으로 사고 발생 가능성이 있는 결함"
현대자동차,카운티(CS),카운티,카운티,False,2022-03-02,2023-03-30,2023-11-07,2023-11-07,1484,1484,False,"파비스, 마이티, 카운티 일부 차량(유로6 D 상용 디젤 엔진 적용)에서 알터네이터(발전기) 레귤레이터(전압 조정기)의 회로(PCB) 기판 제조불량으로 오사양 부품이 적용되어 알터네이터 고장(코일 단선) 시 경고등이 점등 되지 않아 운전자 인지가 늦어져 주행 중 시동꺼짐으로 사고 발생 가능성이 있는 결함"
기아,쏘울EV,쏘울EV,SOUL,True,2014-08-14,2017-02-27,2023-11-27,2023-11-27,19,19,True,고전압배터리 내부 비정상적인 석출물 과다 발생하여 양극과 음극 단락(합선) 발생 가능성
기아,쏘울 EV (PS EV),쏘울 EV,SOUL,True,2014-04-16,2018-09-07,2023-12-04,2023-12-04,6106,6106,True,감속기 내부 부품이 마모될 경우 EPB 소프트웨어 설계 미흡으로 시동이 켜진 상태에서 P단 주정차 시 차량이 밀릴 가능성
현대자동차,싼타페 하이브리드(MX5 HEV),싼타페 하이브리드,SANTA FE,True,2023-11-01,2023-11-18,2023-12-08,2023-12-08,396,396,True,"일부 차량에서 전방카메라 소프트웨어 설정 오류로 인해 첨단 운전자 보조 시스템(ADAS) 중 전방충돌방지보조(FCA) 기능이 작동되지 않는 상황에서 고장 경고등이 점등되지 않아 ‘자동차 및 자동차 부품의 성능과 기준에 관한 규칙 제 90조 3(비상자동제동장치) 제 2호, 별표 7의 9’ 안전기준에 적합하지 않는 사항이 확인 * 첨단 운전자 보조 시스템(ADAS: Advanced Driver Assistance System) : 차량 외부 환경 및 운전자 상태를 분석하여 주행 및 주차에 대한 시야확보/화면표시/가이드/경고/제어를 해주는 시스템 * 자동차 및 자동차 부품의 성능과 기준에 관한 규칙 제 90조 3(비상자동제동장치) 제 2호, 별표7의9 : 비상제동장치의 제어신호 또는 센서 등의 전기적 고장이 발생한 경우에는 최소한 자동차의 속도가 10km/h 초과한 후부터 10초 이내에는 카목에 따른 기준에 적합한 “기능고장 자동표시기“ 가 점등될것. 또한 고장상태가 지속되는 동안에 원동기를 정지시키고 다시 원동기를 구동시키는 경우에는 카목에 따른 기준에 적합한 “기능고장 자동표시기＂가 즉시 점등될 것."
기아,카니발(KA4),카니발,CARNIVAL,True,2023-10-16,2023-11-17,2023-12-20,2023-12-20,805,805,True,크랭크축 위치 센서로 연결되는 전기배선 커넥터 제조 불량으로 인해 커넥터 접촉불량 발생하여 엔진 경고등이 점등되고 주행 중 시동꺼짐 발생 가능성
기아,카니발(KA4),카니발,CARNIVAL,True,2023-10-19,2023-11-17,2023-12-20,2023-12-20,70,70,True,크랭크축 위치 센서로 연결되는 전기배선 커넥터 제조 불량으로 인해 커넥터 접촉불량 발생하여 엔진 경고등이 점등되고 주행 중 시동꺼짐 발생 가능성
기아,스팅어(CK),스팅어,STINGER,True,2017-05-10,2020-07-28,2023-12-27,2023-12-27,10069,10069,False,스팅어(CK) 세타2 2.0 FR T-GDI 엔진 장착 일부 차량에서 고압 펌프 내 압력 조절 부품 내구성 부족으로 인해 고압이 지속 형성되어 엔진경고등이 점등되고 간헐적으로 주행 중 시동꺼짐 발생 가능성
현대자동차,G80(RG3) EV,G80 EV,G80,True,2021-06-04,2021-11-27,2024-01-04,2024-01-04,1554,1554,False,"G80(RG3) EV, GV70(JK1) EV 일부 차량에서 리어 드라이브샤프트 제조 공정상의 용접불량으로 인해 샤프트 표면 미세균열이 발생하여 주행 중 드라이브샤프트 파손 및 구동력 저하로 사고가 발생할 가능성이 있는 결함"
현대자동차,GV70(JK1) EV,GV70 EV,GV70,True,2022-02-14,2022-07-04,2024-01-04,2024-01-04,909,909,False,"G80(RG3) EV, GV70(JK1) EV 일부 차량에서 리어 드라이브샤프트 제조 공정상의 용접불량으로 인해 샤프트 표면 미세균열이 발생하여 주행 중 드라이브샤프트 파손 및 구동력 저하로 사고가 발생할 가능성이 있는 결함"
기아,셀토스(SP2),셀토스,SELTOS,True,2023-04-03,2023-06-12,2024-01-10,2024-01-10,923,923,False,커튼에어백 인플레이터 제조 불량으로 인해 인플레이터 내부 가스 누기가 발생하여 미전개 조건에서 커튼에어백이 비정상 전개되어 안전에 지장을 줄 가능성
기아,카니발(KA4),카니발,CARNIVAL,True,2023-11-01,2023-11-01,2024-01-16,2024-01-16,1,1,True,크랭크축 위치 센서로 연결되는 전기배선 커넥터 제조 불량으로 인해 커넥터 접촉불량 발생하여 엔진 경고등이 점등되고 주행 중 시동꺼짐 발생 가능성
기아,카렌스(RP),카렌스,CARENS,False,2013-03-08,2018-07-23,2024-01-17,2024-01-17,18944,18944,False,LPG 연료펌프 내부 연료공급 차단밸브 제조불량으로 인해 연료공급이 차단되어 주행 중 시동꺼짐 발생 가능성이 있는 결함이 확인되어 제작결함시정을 시행하였으나 (’21. 12. 30 시행) 연료공급 차단밸브 점검 방법 미흡으로 불량을 검출하지 못하여 리콜 조치 이후 주행 중 시동꺼짐 발생 가능성
